date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-08-01 12:16:40,ANI,,21,31,356,"Languages of India will progress and develop further due to the changes brought in the education policy. This will not only increase India's knowledge but will also increase its unity: PM Modi while addressing students participating in the Smart India Hackathon 2020pic.twitter.com/7bm7mf09sX",,,,1289535518271660033,https://twitter.com/ANI/status/1289535518271660033
2020-08-01 11:29:38,ANI,ANI,31,281,1377,"Uddhav Thackeray doesn't know the law. In a criminal case, it's for prosecution to get the truth, not the complainant. Job of getting out the truth is that of Bihar police now not Uddhav, as Bihar police have registered the FIR: Vikas Singh, #SushantSinghRajputs Family Lawyerhttps://twitter.com/ANI/status/1289521706982207488 …",,,#SushantSinghRajputs,1289523683438899201,https://twitter.com/ANI/status/1289523683438899201
2020-08-01 11:21:47,ANI,,87,710,4444,"Rhea coming in the video is not much of what she is saying but how she is looking. I don't think she would have worn that kind of a salwar suit ever in her life. This was to show herself as a simple woman: Vikas Singh, #SushantSinghRajputs Family Lawyer on #RheaChakroborty videopic.twitter.com/3ElPXHQkDv",,,#SushantSinghRajputs #RheaChakroborty,1289521706982207488,https://twitter.com/ANI/status/1289521706982207488
2020-08-01 10:54:16,ANI,,63,265,2517,"If Sushant's father wants he can demand CBI investigation. We do not demand CBI enquiry as Bihar Police is capable of doing the investigation in #SushantSinghRajputDeathCase: Bihar DGP Gupteshwar Pandeypic.twitter.com/3ZDNPBDcFs",,,#SushantSinghRajputDeathCase,1289514779090882560,https://twitter.com/ANI/status/1289514779090882560
2020-08-01 10:08:59,ANI,,88,423,2991,"Maharashtra: Bihar Police personnel probing #SushantSinghRajput death case reaches the residence of director Rumi Jaffery in Mumbai.pic.twitter.com/Iuj3INBMGx",,,#SushantSinghRajput,1289503384907571202,https://twitter.com/ANI/status/1289503384907571202
2020-08-01 09:05:21,ANI,,127,594,2822,"#WATCH: Bihar Police personnel probing #SushantSinghRajput death case leave in an auto-rickshaw after visiting Bandra Police Station. On being asked if they'll question #RheaChakraborty, Inspector Kaisar Alam says, ""It is not needed right now. She is under our watch.""pic.twitter.com/JdGUEaJLfN",,,#WATCH #SushantSinghRajput #RheaChakraborty,1289487372615217155,https://twitter.com/ANI/status/1289487372615217155
2020-08-01 08:37:33,ANI,,132,666,2292,"#WATCH A crane collapses at Hindustan Shipyard Limited in Visakhapatnam, Andhra Pradesh. 10 dead and 1 injured in the incident, says DCP Suresh Babu.pic.twitter.com/BOuz1PdJu3",,,#WATCH,1289480374108610560,https://twitter.com/ANI/status/1289480374108610560
2020-08-01 07:07:32,ANI,,575,4525,17037,"Bihar Police team visited Cooper Hospital in Mumbai seeking #SushantSinghRajput's postmortem report but could not get the information: Bihar Police Sources",,,#SushantSinghRajput,1289457720727228417,https://twitter.com/ANI/status/1289457720727228417
2020-08-01 05:22:00,ANI,,30,237,2287,"Bihar Police to record statements of the actors who worked with #SushanSinghRajput till his last movie: Bihar Police Sources A team of Bihar Police is in Mumbai to probe the actor's death.",,,#SushanSinghRajput,1289431161777741824,https://twitter.com/ANI/status/1289431161777741824
2020-07-31 18:58:15,ANI,,60,383,3139,"#WATCH — We are looking at TikTok, we may be banning TikTok. We may be doing some other things, we have a couple of options... But we are looking at lot of alternatives with respect to TikTok: US President Donald Trumppic.twitter.com/YqR3cMFmUi",,,#WATCH,1289274193129816065,https://twitter.com/ANI/status/1289274193129816065
2020-07-31 14:40:56,ANI,,176,249,2133,"Sushant's family members told me about a Rs 15 Cr transaction made by Rhea and asked me to mention this in my statement. I told his family members that I will only tell what I know and believe. After this, I contacted the police: Siddharth Pithani, #SushantSinghRajput's friendpic.twitter.com/WSsjDemG3k",,,#SushantSinghRajput,1289209435743649792,https://twitter.com/ANI/status/1289209435743649792
